left	right	classes	next_symb
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	aa
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	?
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	1
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	??
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	?1
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	?11
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	??11
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	11
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	111
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	?AA1
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	?AA11
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	A1
A	?11	atom_bal - charge_m, atom_bal - class_m, atom_oal - bm_iri_3, atom_oal - bm_tri_3, hydro - charge_m, hydro - class_m	?111
A	?111	atom_bal - class_m, hydro - class_m	a
A	?111	atom_bal - class_m, hydro - class_m	A
A	?111	atom_bal - class_m, hydro - class_m	Aa
A	?111	atom_bal - class_m, hydro - class_m	aa
A	?111	atom_bal - class_m, hydro - class_m	?
A	?111	atom_bal - class_m, hydro - class_m	1
A	?111	atom_bal - class_m, hydro - class_m	??
A	?111	atom_bal - class_m, hydro - class_m	?1
A	?111	atom_bal - class_m, hydro - class_m	?11
A	?111	atom_bal - class_m, hydro - class_m	??11
A	?111	atom_bal - class_m, hydro - class_m	11
A	?111	atom_bal - class_m, hydro - class_m	111
A	?111	atom_bal - class_m, hydro - class_m	?AA1
A	?111	atom_bal - class_m, hydro - class_m	?AA11
A	?111	atom_bal - class_m, hydro - class_m	A1
A	?111	atom_bal - class_m, hydro - class_m	?111
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	a
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	A
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	Aa
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	aa
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	?
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	1
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	??
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	?1
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	?11
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	??11
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	11
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	111
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	?AA1
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	?AA11
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	A1
A	??	atom_bal - charge_2, atom_bal - chiral_2, atom_oal - bm_ibe_2, atom_oal - bm_tbe_2, hydro - charge_2	?111
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	a
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	A
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	Aa
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	aa
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	?
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	1
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	??
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	?1
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	?11
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	??11
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	11
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	111
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	?AA1
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	?AA11
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	A1
A	??11	atom_oal - bm_ire_4, atom_oal - bm_tre_4	?111
A	?AA1	atom_bal - chiral_m	a
A	?AA1	atom_bal - chiral_m	A
A	?AA1	atom_bal - chiral_m	Aa
A	?AA1	atom_bal - chiral_m	aa
A	?AA1	atom_bal - chiral_m	?
A	?AA1	atom_bal - chiral_m	1
A	?AA1	atom_bal - chiral_m	??
A	?AA1	atom_bal - chiral_m	?1
A	?AA1	atom_bal - chiral_m	?11
A	?AA1	atom_bal - chiral_m	??11
A	?AA1	atom_bal - chiral_m	11
A	?AA1	atom_bal - chiral_m	111
A	?AA1	atom_bal - chiral_m	?AA1
A	?AA1	atom_bal - chiral_m	?AA11
A	?AA1	atom_bal - chiral_m	A1
A	?AA1	atom_bal - chiral_m	?111
A	?AA11	atom_bal - chiral_m	a
A	?AA11	atom_bal - chiral_m	A
A	?AA11	atom_bal - chiral_m	Aa
A	?AA11	atom_bal - chiral_m	aa
A	?AA11	atom_bal - chiral_m	?
A	?AA11	atom_bal - chiral_m	1
A	?AA11	atom_bal - chiral_m	??
A	?AA11	atom_bal - chiral_m	?1
A	?AA11	atom_bal - chiral_m	?11
A	?AA11	atom_bal - chiral_m	??11
A	?AA11	atom_bal - chiral_m	11
A	?AA11	atom_bal - chiral_m	111
A	?AA11	atom_bal - chiral_m	?AA1
A	?AA11	atom_bal - chiral_m	?AA11
A	?AA11	atom_bal - chiral_m	A1
A	?AA11	atom_bal - chiral_m	?111
A	A	atom_bal - hydro, atom_oal - atom_oal	a
A	A	atom_bal - hydro, atom_oal - atom_oal	A
A	A	atom_bal - hydro, atom_oal - atom_oal	Aa
A	A	atom_bal - hydro, atom_oal - atom_oal	aa
A	A	atom_bal - hydro, atom_oal - atom_oal	?
A	A	atom_bal - hydro, atom_oal - atom_oal	1
A	A	atom_bal - hydro, atom_oal - atom_oal	??
A	A	atom_bal - hydro, atom_oal - atom_oal	?1
A	A	atom_bal - hydro, atom_oal - atom_oal	?11
A	A	atom_bal - hydro, atom_oal - atom_oal	??11
A	A	atom_bal - hydro, atom_oal - atom_oal	11
A	A	atom_bal - hydro, atom_oal - atom_oal	111
A	A	atom_bal - hydro, atom_oal - atom_oal	?AA1
A	A	atom_bal - hydro, atom_oal - atom_oal	?AA11
A	A	atom_bal - hydro, atom_oal - atom_oal	A1
A	A	atom_bal - hydro, atom_oal - atom_oal	?111
A	A1	atom_bal - hydro_2	a
A	A1	atom_bal - hydro_2	A
A	A1	atom_bal - hydro_2	Aa
A	A1	atom_bal - hydro_2	aa
A	A1	atom_bal - hydro_2	?
A	A1	atom_bal - hydro_2	1
A	A1	atom_bal - hydro_2	??
A	A1	atom_bal - hydro_2	?1
A	A1	atom_bal - hydro_2	?11
A	A1	atom_bal - hydro_2	??11
A	A1	atom_bal - hydro_2	11
A	A1	atom_bal - hydro_2	111
A	A1	atom_bal - hydro_2	?AA1
A	A1	atom_bal - hydro_2	?AA11
A	A1	atom_bal - hydro_2	A1
A	A1	atom_bal - hydro_2	?111
A	Aa	atom_oal - atom_oal_2	a
A	Aa	atom_oal - atom_oal_2	A
A	Aa	atom_oal - atom_oal_2	Aa
A	Aa	atom_oal - atom_oal_2	aa
A	Aa	atom_oal - atom_oal_2	?
A	Aa	atom_oal - atom_oal_2	1
A	Aa	atom_oal - atom_oal_2	??
A	Aa	atom_oal - atom_oal_2	?1
A	Aa	atom_oal - atom_oal_2	?11
A	Aa	atom_oal - atom_oal_2	??11
A	Aa	atom_oal - atom_oal_2	11
A	Aa	atom_oal - atom_oal_2	111
A	Aa	atom_oal - atom_oal_2	?AA1
A	Aa	atom_oal - atom_oal_2	?AA11
A	Aa	atom_oal - atom_oal_2	A1
A	Aa	atom_oal - atom_oal_2	?111
A	a	atom_oal - atom_oar	a
A	a	atom_oal - atom_oar	A
A	a	atom_oal - atom_oar	Aa
A	a	atom_oal - atom_oar	aa
A	a	atom_oal - atom_oar	?
A	a	atom_oal - atom_oar	1
A	a	atom_oal - atom_oar	??
A	a	atom_oal - atom_oar	?1
A	a	atom_oal - atom_oar	?11
A	a	atom_oal - atom_oar	??11
A	a	atom_oal - atom_oar	11
A	a	atom_oal - atom_oar	111
A	a	atom_oal - atom_oar	?AA1
A	a	atom_oal - atom_oar	?AA11
A	a	atom_oal - atom_oar	A1
A	a	atom_oal - atom_oar	?111
A1	?	hydro_2 - bracket, hydro_2 - charge	a
A1	?	hydro_2 - bracket, hydro_2 - charge	A
A1	?	hydro_2 - bracket, hydro_2 - charge	Aa
A1	?	hydro_2 - bracket, hydro_2 - charge	aa
A1	?	hydro_2 - bracket, hydro_2 - charge	?
A1	?	hydro_2 - bracket, hydro_2 - charge	1
A1	?	hydro_2 - bracket, hydro_2 - charge	??
A1	?	hydro_2 - bracket, hydro_2 - charge	?1
A1	?	hydro_2 - bracket, hydro_2 - charge	?11
A1	?	hydro_2 - bracket, hydro_2 - charge	??11
A1	?	hydro_2 - bracket, hydro_2 - charge	11
A1	?	hydro_2 - bracket, hydro_2 - charge	111
A1	?	hydro_2 - bracket, hydro_2 - charge	?AA1
A1	?	hydro_2 - bracket, hydro_2 - charge	?AA11
A1	?	hydro_2 - bracket, hydro_2 - charge	A1
A1	?	hydro_2 - bracket, hydro_2 - charge	?111
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	a
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	A
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	Aa
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	aa
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	?
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	1
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	??
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	?1
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	?11
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	??11
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	11
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	111
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	?AA1
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	?AA11
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	A1
A1	?1	hydro_2 - charge_m, hydro_2 - class_m	?111
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	a
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	A
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	Aa
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	aa
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	?
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	1
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	??
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	?1
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	?11
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	??11
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	11
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	111
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	?AA1
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	?AA11
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	A1
A1	?11	hydro_2 - charge_m, hydro_2 - class_m	?111
A1	?111	hydro_2 - class_m	a
A1	?111	hydro_2 - class_m	A
A1	?111	hydro_2 - class_m	Aa
A1	?111	hydro_2 - class_m	aa
A1	?111	hydro_2 - class_m	?
A1	?111	hydro_2 - class_m	1
A1	?111	hydro_2 - class_m	??
A1	?111	hydro_2 - class_m	?1
A1	?111	hydro_2 - class_m	?11
A1	?111	hydro_2 - class_m	??11
A1	?111	hydro_2 - class_m	11
A1	?111	hydro_2 - class_m	111
A1	?111	hydro_2 - class_m	?AA1
A1	?111	hydro_2 - class_m	?AA11
A1	?111	hydro_2 - class_m	A1
A1	?111	hydro_2 - class_m	?111
A1	??	hydro_2 - charge_2	a
A1	??	hydro_2 - charge_2	A
A1	??	hydro_2 - charge_2	Aa
A1	??	hydro_2 - charge_2	aa
A1	??	hydro_2 - charge_2	?
A1	??	hydro_2 - charge_2	1
A1	??	hydro_2 - charge_2	??
A1	??	hydro_2 - charge_2	?1
A1	??	hydro_2 - charge_2	?11
A1	??	hydro_2 - charge_2	??11
A1	??	hydro_2 - charge_2	11
A1	??	hydro_2 - charge_2	111
A1	??	hydro_2 - charge_2	?AA1
A1	??	hydro_2 - charge_2	?AA11
A1	??	hydro_2 - charge_2	A1
A1	??	hydro_2 - charge_2	?111
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	a
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	A
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	Aa
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	aa
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	?
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	1
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	??
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	?1
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	?11
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	??11
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	11
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	111
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	?AA1
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	?AA11
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	A1
Aa	1	atom_oal_2 - bm_iri, atom_oal_2 - bm_tri	?111
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	a
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	A
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	Aa
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	aa
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	?
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	1
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	??
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	?1
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	?11
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	??11
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	11
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	111
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	?AA1
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	?AA11
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	A1
Aa	?	atom_bal_2 - bracket, atom_bal_2 - charge, atom_bal_2 - chiral, atom_oal_2 - anything, atom_oal_2 - bm_ibi, atom_oal_2 - bm_tbi, atom_oal_2 - bracket, atom_oal_2 - ct, atom_oal_2 - double_bond, atom_oal_2 - no_bond, atom_oal_2 - quadruple_bond, atom_oal_2 - single_bond, atom_oal_2 - triple_bond	?111
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	a
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	A
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	Aa
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	aa
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	?
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	1
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	??
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	?1
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	?11
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	??11
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	11
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	111
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	?AA1
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	?AA11
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	A1
Aa	?1	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_ire_2, atom_oal_2 - bm_tre_2	?111
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	a
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	A
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	Aa
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	aa
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	?
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	1
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	??
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	?1
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	?11
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	??11
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	11
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	111
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	?AA1
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	?AA11
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	A1
Aa	?11	atom_bal_2 - charge_m, atom_bal_2 - class_m, atom_oal_2 - bm_iri_3, atom_oal_2 - bm_tri_3	?111
Aa	?111	atom_bal_2 - class_m	a
Aa	?111	atom_bal_2 - class_m	A
Aa	?111	atom_bal_2 - class_m	Aa
Aa	?111	atom_bal_2 - class_m	aa
Aa	?111	atom_bal_2 - class_m	?
Aa	?111	atom_bal_2 - class_m	1
Aa	?111	atom_bal_2 - class_m	??
Aa	?111	atom_bal_2 - class_m	?1
Aa	?111	atom_bal_2 - class_m	?11
Aa	?111	atom_bal_2 - class_m	??11
Aa	?111	atom_bal_2 - class_m	11
Aa	?111	atom_bal_2 - class_m	111
Aa	?111	atom_bal_2 - class_m	?AA1
Aa	?111	atom_bal_2 - class_m	?AA11
Aa	?111	atom_bal_2 - class_m	A1
Aa	?111	atom_bal_2 - class_m	?111
Aa	??	atom_bal_2 - charge_2, atom_bal_2 - chiral_2, atom_oal_2 - bm_ibe_2, atom_oal_2 - bm_tbe_2	a
Aa	??	atom_bal_2 - charge_2, atom_bal_2 - chiral_2, atom_oal_2 - bm_ibe_2, atom_oal_2 - bm_tbe_2	A
Aa	??	atom_bal_2 - charge_2, atom_bal_2 - chiral_2, atom_oal_2 - bm_ibe_2, atom_oal_2 - bm_tbe_2	Aa
Aa	??	atom_bal_2 - charge_2, atom_bal_2 - chiral_2, atom_oal_2 - bm_ibe_2, atom_oal_2 - bm_tbe_2	aa
Aa	??	atom_bal_2 - charge_2, atom_bal_2 - chiral_2, atom_oal_2 - bm_ibe_2, atom_oal_2 - bm_tbe_2	?
